id,name,sus_id
BR-5218904,Macrorregião Centro-Norte,BR-SUS:5201
BR-5219357,Macrorregião Centro-Norte,BR-SUS:5201
BR-5219456,Macrorregião Centro-Norte,BR-SUS:5201
BR-5219605,Macrorregião Centro-Norte,BR-SUS:5201
BR-5219704,Macrorregião Centro-Norte,BR-SUS:5201
BR-5220157,Macrorregião Centro-Norte,BR-SUS:5201
BR-5220207,Macrorregião Centro-Norte,BR-SUS:5201
BR-5220280,Macrorregião Centro-Norte,BR-SUS:5201
BR-5221197,Macrorregião Centro-Norte,BR-SUS:5201
BR-5221452,Macrorregião Centro-Norte,BR-SUS:5201
BR-5221577,Macrorregião Centro-Norte,BR-SUS:5201
BR-5221601,Macrorregião Centro-Norte,BR-SUS:5201
BR-5221700,Macrorregião Centro-Norte,BR-SUS:5201
BR-5222302,Macrorregião Centro-Norte,BR-SUS:5201
BR-5200050,macrorregião Centro-Oeste,BR-SUS:5202
BR-5200159,macrorregião Centro-Oeste,BR-SUS:5202
BR-5200852,macrorregião Centro-Oeste,BR-SUS:5202
BR-5200902,macrorregião Centro-Oeste,BR-SUS:5202
BR-5201306,macrorregião Centro-Oeste,BR-SUS:5202
BR-5201603,macrorregião Centro-Oeste,BR-SUS:5202
BR-5201702,macrorregião Centro-Oeste,BR-SUS:5202
BR-5202155,macrorregião Centro-Oeste,BR-SUS:5202
BR-5202353,macrorregião Centro-Oeste,BR-SUS:5202
BR-5202502,macrorregião Centro-Oeste,BR-SUS:5202
BR-5202601,macrorregião Centro-Oeste,BR-SUS:5202
BR-5202809,macrorregião Centro-Oeste,BR-SUS:5202
BR-5203104,macrorregião Centro-Oeste,BR-SUS:5202
BR-5203401,macrorregião Centro-Oeste,BR-SUS:5202
BR-5203609,macrorregião Centro-Oeste,BR-SUS:5202
BR-5203807,macrorregião Centro-Oeste,BR-SUS:5202
BR-5203939,macrorregião Centro-Oeste,BR-SUS:5202
BR-5204201,macrorregião Centro-Oeste,BR-SUS:5202
BR-5204607,macrorregião Centro-Oeste,BR-SUS:5202
BR-5205208,macrorregião Centro-Oeste,BR-SUS:5202
BR-5205703,macrorregião Centro-Oeste,BR-SUS:5202
BR-5206800,macrorregião Centro-Oeste,BR-SUS:5202
BR-5207105,macrorregião Centro-Oeste,BR-SUS:5202
BR-5207535,macrorregião Centro-Oeste,BR-SUS:5202
BR-5207600,macrorregião Centro-Oeste,BR-SUS:5202
BR-5207808,macrorregião Centro-Oeste,BR-SUS:5202
BR-5208707,macrorregião Centro-Oeste,BR-SUS:5202
BR-5208806,macrorregião Centro-Oeste,BR-SUS:5202
BR-5208905,macrorregião Centro-Oeste,BR-SUS:5202
BR-5209200,macrorregião Centro-Oeste,BR-SUS:5202
BR-5209291,macrorregião Centro-Oeste,BR-SUS:5202
BR-5209606,macrorregião Centro-Oeste,BR-SUS:5202
BR-5210000,macrorregião Centro-Oeste,BR-SUS:5202
BR-5210208,macrorregião Centro-Oeste,BR-SUS:5202
BR-5210307,macrorregião Centro-Oeste,BR-SUS:5202
BR-5210406,macrorregião Centro-Oeste,BR-SUS:5202
BR-5210562,macrorregião Centro-Oeste,BR-SUS:5202
BR-5211008,macrorregião Centro-Oeste,BR-SUS:5202
BR-5211206,macrorregião Centro-Oeste,BR-SUS:5202
BR-5211404,macrorregião Centro-Oeste,BR-SUS:5202
BR-5211602,macrorregião Centro-Oeste,BR-SUS:5202
BR-5212006,macrorregião Centro-Oeste,BR-SUS:5202
BR-5212055,macrorregião Centro-Oeste,BR-SUS:5202
BR-5212204,macrorregião Centro-Oeste,BR-SUS:5202
BR-5212956,macrorregião Centro-Oeste,BR-SUS:5202
BR-5213400,macrorregião Centro-Oeste,BR-SUS:5202
BR-5213707,macrorregião Centro-Oeste,BR-SUS:5202
BR-5213905,macrorregião Centro-Oeste,BR-SUS:5202
BR-5214002,macrorregião Centro-Oeste,BR-SUS:5202
BR-5214408,macrorregião Centro-Oeste,BR-SUS:5202
BR-5214507,macrorregião Centro-Oeste,BR-SUS:5202
BR-5214838,macrorregião Centro-Oeste,BR-SUS:5202
BR-5215009,macrorregião Centro-Oeste,BR-SUS:5202
BR-5215207,macrorregião Centro-Oeste,BR-SUS:5202
BR-5215405,macrorregião Centro-Oeste,BR-SUS:5202
BR-5215652,macrorregião Centro-Oeste,BR-SUS:5202
BR-5215702,macrorregião Centro-Oeste,BR-SUS:5202
BR-5215900,macrorregião Centro-Oeste,BR-SUS:5202
BR-5216403,macrorregião Centro-Oeste,BR-SUS:5202
BR-5216809,macrorregião Centro-Oeste,BR-SUS:5202
BR-5217203,macrorregião Centro-Oeste,BR-SUS:5202
BR-5219001,macrorregião Centro-Oeste,BR-SUS:5202
BR-5219100,macrorregião Centro-Oeste,BR-SUS:5202
BR-5219258,macrorregião Centro-Oeste,BR-SUS:5202
BR-5219506,macrorregião Centro-Oeste,BR-SUS:5202
BR-5219738,macrorregião Centro-Oeste,BR-SUS:5202
BR-5219902,macrorregião Centro-Oeste,BR-SUS:5202
BR-5220058,macrorregião Centro-Oeste,BR-SUS:5202
BR-5220108,macrorregião Centro-Oeste,BR-SUS:5202
BR-5221007,macrorregião Centro-Oeste,BR-SUS:5202
BR-5221403,macrorregião Centro-Oeste,BR-SUS:5202
BR-5221502,macrorregião Centro-Oeste,BR-SUS:5202
BR-5200209,Macrorregião Centro Sudeste,BR-SUS:5203
BR-5200506,Macrorregião Centro Sudeste,BR-SUS:5203
BR-5201207,Macrorregião Centro Sudeste,BR-SUS:5203
BR-5201405,Macrorregião Centro Sudeste,BR-SUS:5203
BR-5201801,Macrorregião Centro Sudeste,BR-SUS:5203
BR-5203302,Macrorregião Centro Sudeste,BR-SUS:5203
BR-5203500,Macrorregião Centro Sudeste,BR-SUS:5203
BR-5203559,Macrorregião Centro Sudeste,BR-SUS:5203
BR-5203906,Macrorregião Centro Sudeste,BR-SUS:5203
BR-5204250,Macrorregião Centro Sudeste,BR-SUS:5203
BR-5204508,Macrorregião Centro Sudeste,BR-SUS:5203
BR-5204557,Macrorregião Centro Sudeste,BR-SUS:5203
BR-5204805,Macrorregião Centro Sudeste,BR-SUS:5203
BR-5205109,Macrorregião Centro Sudeste,BR-SUS:5203
BR-5205455,Macrorregião Centro Sudeste,BR-SUS:5203
BR-5205901,Macrorregião Centro Sudeste,BR-SUS:5203
BR-5206305,Macrorregião Centro Sudeste,BR-SUS:5203
BR-5206503,Macrorregião Centro Sudeste,BR-SUS:5203
BR-5206602,Macrorregião Centro Sudeste,BR-SUS:5203
BR-5206909,Macrorregião Centro Sudeste,BR-SUS:5203
BR-5207352,Macrorregião Centro Sudeste,BR-SUS:5203
BR-5207402,Macrorregião Centro Sudeste,BR-SUS:5203
BR-5208509,Macrorregião Centro Sudeste,BR-SUS:5203
BR-5209101,Macrorregião Centro Sudeste,BR-SUS:5203
BR-5209150,Macrorregião Centro Sudeste,BR-SUS:5203
BR-5209705,Macrorregião Centro Sudeste,BR-SUS:5203
BR-5209937,Macrorregião Centro Sudeste,BR-SUS:5203
BR-5209952,Macrorregião Centro Sudeste,BR-SUS:5203
BR-5210109,Macrorregião Centro Sudeste,BR-SUS:5203
BR-5211503,Macrorregião Centro Sudeste,BR-SUS:5203
BR-5211701,Macrorregião Centro Sudeste,BR-SUS:5203
BR-5212105,Macrorregião Centro Sudeste,BR-SUS:5203
BR-5212303,Macrorregião Centro Sudeste,BR-SUS:5203
BR-5212600,Macrorregião Centro Sudeste,BR-SUS:5203
BR-5212907,Macrorregião Centro Sudeste,BR-SUS:5203
BR-5213806,Macrorregião Centro Sudeste,BR-SUS:5203
BR-5214804,Macrorregião Centro Sudeste,BR-SUS:5203
BR-5215306,Macrorregião Centro Sudeste,BR-SUS:5203
BR-5215504,Macrorregião Centro Sudeste,BR-SUS:5203
BR-5215801,Macrorregião Centro Sudeste,BR-SUS:5203
BR-5216007,Macrorregião Centro Sudeste,BR-SUS:5203
BR-5217104,Macrorregião Centro Sudeste,BR-SUS:5203
BR-5217401,Macrorregião Centro Sudeste,BR-SUS:5203
BR-5217708,Macrorregião Centro Sudeste,BR-SUS:5203
BR-5218391,Macrorregião Centro Sudeste,BR-SUS:5203
BR-5218789,Macrorregião Centro Sudeste,BR-SUS:5203
BR-5219209,Macrorregião Centro Sudeste,BR-SUS:5203
BR-5220264,Macrorregião Centro Sudeste,BR-SUS:5203
BR-5220454,Macrorregião Centro Sudeste,BR-SUS:5203
BR-5220603,Macrorregião Centro Sudeste,BR-SUS:5203
BR-5221304,Macrorregião Centro Sudeste,BR-SUS:5203
BR-5221809,Macrorregião Centro Sudeste,BR-SUS:5203
BR-5221908,Macrorregião Centro Sudeste,BR-SUS:5203
BR-5222005,Macrorregião Centro Sudeste,BR-SUS:5203
BR-5222054,Macrorregião Centro Sudeste,BR-SUS:5203
BR-1700251,Macrorregião Centro-Sul,BR-SUS:1701
BR-1700350,Macrorregião Centro-Sul,BR-SUS:1701
BR-1700400,Macrorregião Centro-Sul,BR-SUS:1701
BR-1700707,Macrorregião Centro-Sul,BR-SUS:1701
BR-1701101,Macrorregião Centro-Sul,BR-SUS:1701
BR-1701903,Macrorregião Centro-Sul,BR-SUS:1701
BR-1702000,Macrorregião Centro-Sul,BR-SUS:1701
BR-1702406,Macrorregião Centro-Sul,BR-SUS:1701
BR-1702703,Macrorregião Centro-Sul,BR-SUS:1701
BR-1703107,Macrorregião Centro-Sul,BR-SUS:1701
BR-1703701,Macrorregião Centro-Sul,BR-SUS:1701
BR-1703867,Macrorregião Centro-Sul,BR-SUS:1701
BR-1703909,Macrorregião Centro-Sul,BR-SUS:1701
BR-1704600,Macrorregião Centro-Sul,BR-SUS:1701
BR-1705102,Macrorregião Centro-Sul,BR-SUS:1701
BR-1705557,Macrorregião Centro-Sul,BR-SUS:1701
BR-1705607,Macrorregião Centro-Sul,BR-SUS:1701
BR-1706100,Macrorregião Centro-Sul,BR-SUS:1701
BR-1706258,Macrorregião Centro-Sul,BR-SUS:1701
BR-1707009,Macrorregião Centro-Sul,BR-SUS:1701
BR-1707108,Macrorregião Centro-Sul,BR-SUS:1701
BR-1707207,Macrorregião Centro-Sul,BR-SUS:1701
BR-1707306,Macrorregião Centro-Sul,BR-SUS:1701
BR-1707553,Macrorregião Centro-Sul,BR-SUS:1701
BR-1707652,Macrorregião Centro-Sul,BR-SUS:1701
BR-1708205,Macrorregião Centro-Sul,BR-SUS:1701
BR-1708254,Macrorregião Centro-Sul,BR-SUS:1701
BR-1709500,Macrorregião Centro-Sul,BR-SUS:1701
BR-1709807,Macrorregião Centro-Sul,BR-SUS:1701
BR-1711506,Macrorregião Centro-Sul,BR-SUS:1701
BR-1711902,Macrorregião Centro-Sul,BR-SUS:1701
BR-1711951,Macrorregião Centro-Sul,BR-SUS:1701
BR-1712009,Macrorregião Centro-Sul,BR-SUS:1701
BR-1712157,Macrorregião Centro-Sul,BR-SUS:1701
BR-1712405,Macrorregião Centro-Sul,BR-SUS:1701
BR-1712504,Macrorregião Centro-Sul,BR-SUS:1701
BR-1712702,Macrorregião Centro-Sul,BR-SUS:1701
BR-1713205,Macrorregião Centro-Sul,BR-SUS:1701
BR-1713304,Macrorregião Centro-Sul,BR-SUS:1701
BR-1713601,Macrorregião Centro-Sul,BR-SUS:1701
BR-1713700,Macrorregião Centro-Sul,BR-SUS:1701
BR-1714203,Macrorregião Centro-Sul,BR-SUS:1701
BR-1715002,Macrorregião Centro-Sul,BR-SUS:1701
BR-1715101,Macrorregião Centro-Sul,BR-SUS:1701
BR-1715150,Macrorregião Centro-Sul,BR-SUS:1701
BR-1715259,Macrorregião Centro-Sul,BR-SUS:1701
BR-1715507,Macrorregião Centro-Sul,BR-SUS:1701
BR-1715754,Macrorregião Centro-Sul,BR-SUS:1701
BR-1716109,Macrorregião Centro-Sul,BR-SUS:1701
BR-1716208,Macrorregião Centro-Sul,BR-SUS:1701
BR-1716604,Macrorregião Centro-Sul,BR-SUS:1701
BR-1717008,Macrorregião Centro-Sul,BR-SUS:1701
BR-1717503,Macrorregião Centro-Sul,BR-SUS:1701
BR-1717800,Macrorregião Centro-Sul,BR-SUS:1701
BR-1717909,Macrorregião Centro-Sul,BR-SUS:1701
BR-1718006,Macrorregião Centro-Sul,BR-SUS:1701
BR-1718204,Macrorregião Centro-Sul,BR-SUS:1701
BR-1718451,Macrorregião Centro-Sul,BR-SUS:1701
BR-1718659,Macrorregião Centro-Sul,BR-SUS:1701
BR-1718709,Macrorregião Centro-Sul,BR-SUS:1701
BR-1718758,Macrorregião Centro-Sul,BR-SUS:1701
BR-1718840,Macrorregião Centro-Sul,BR-SUS:1701
BR-1718899,Macrorregião Centro-Sul,BR-SUS:1701
BR-1718907,Macrorregião Centro-Sul,BR-SUS:1701
BR-1719004,Macrorregião Centro-Sul,BR-SUS:1701
BR-1720150,Macrorregião Centro-Sul,BR-SUS:1701
BR-1720259,Macrorregião Centro-Sul,BR-SUS:1701
BR-1720499,Macrorregião Centro-Sul,BR-SUS:1701
BR-1720655,Macrorregião Centro-Sul,BR-SUS:1701
BR-1720853,Macrorregião Centro-Sul,BR-SUS:1701
BR-1720903,Macrorregião Centro-Sul,BR-SUS:1701
BR-1720937,Macrorregião Centro-Sul,BR-SUS:1701
BR-1720978,Macrorregião Centro-Sul,BR-SUS:1701
BR-1721000,Macrorregião Centro-Sul,BR-SUS:1701
BR-1721109,Macrorregião Centro-Sul,BR-SUS:1701
BR-3101631,Macrorregião Centro-Sul,BR-SUS:3102
BR-3102100,Macrorregião Centro-Sul,BR-SUS:3102
BR-3102902,Macrorregião Centro-Sul,BR-SUS:3102
BR-3105608,Macrorregião Centro-Sul,BR-SUS:3102
BR-3105905,Macrorregião Centro-Sul,BR-SUS:3102
BR-3108008,Macrorregião Centro-Sul,BR-SUS:3102
BR-3112208,Macrorregião Centro-Sul,BR-SUS:3102
BR-3113107,Macrorregião Centro-Sul,BR-SUS:3102
BR-3113206,Macrorregião Centro-Sul,BR-SUS:3102
BR-3114907,Macrorregião Centro-Sul,BR-SUS:3102
BR-3115201,Macrorregião Centro-Sul,BR-SUS:3102
BR-3115409,Macrorregião Centro-Sul,BR-SUS:3102
BR-3116308,Macrorregião Centro-Sul,BR-SUS:3102
BR-3118007,Macrorregião Centro-Sul,BR-SUS:3102
BR-3118304,Macrorregião Centro-Sul,BR-SUS:3102
BR-3119708,Macrorregião Centro-Sul,BR-SUS:3102
BR-3120409,Macrorregião Centro-Sul,BR-SUS:3102
BR-3121407,Macrorregião Centro-Sul,BR-SUS:3102
BR-3121506,Macrorregião Centro-Sul,BR-SUS:3102
BR-3123007,Macrorregião Centro-Sul,BR-SUS:3102
BR-3123908,Macrorregião Centro-Sul,BR-SUS:3102
BR-3129400,Macrorregião Centro-Sul,BR-SUS:3102
BR-3130002,Macrorregião Centro-Sul,BR-SUS:3102
BR-3133907,Macrorregião Centro-Sul,BR-SUS:3102
BR-3135407,Macrorregião Centro-Sul,BR-SUS:3102
BR-3137403,Macrorregião Centro-Sul,BR-SUS:3102
BR-3137908,Macrorregião Centro-Sul,BR-SUS:3102
BR-3139102,Macrorregião Centro-Sul,BR-SUS:3102
BR-3144508,Macrorregião Centro-Sul,BR-SUS:3102
BR-3145901,Macrorregião Centro-Sul,BR-SUS:3102
BR-3146602,Macrorregião Centro-Sul,BR-SUS:3102
BR-3150307,Macrorregião Centro-Sul,BR-SUS:3102
BR-3150802,Macrorregião Centro-Sul,BR-SUS:3102
BR-3152709,Macrorregião Centro-Sul,BR-SUS:3102
BR-3153806,Macrorregião Centro-Sul,BR-SUS:3102
BR-3154200,Macrorregião Centro-Sul,BR-SUS:3102
BR-3154408,Macrorregião Centro-Sul,BR-SUS:3102
BR-3155207,Macrorregião Centro-Sul,BR-SUS:3102
BR-3156106,Macrorregião Centro-Sul,BR-SUS:3102
BR-3157302,Macrorregião Centro-Sul,BR-SUS:3102
BR-3157336,Macrorregião Centro-Sul,BR-SUS:3102
BR-3158706,Macrorregião Centro-Sul,BR-SUS:3102
BR-3159100,Macrorregião Centro-Sul,BR-SUS:3102
BR-3159407,Macrorregião Centro-Sul,BR-SUS:3102
BR-3160900,Macrorregião Centro-Sul,BR-SUS:3102
BR-3162500,Macrorregião Centro-Sul,BR-SUS:3102
BR-3165008,Macrorregião Centro-Sul,BR-SUS:3102
BR-3165305,Macrorregião Centro-Sul,BR-SUS:3102
BR-3166006,Macrorregião Centro-Sul,BR-SUS:3102
BR-3166204,Macrorregião Centro-Sul,BR-SUS:3102
BR-3168804,Macrorregião Centro-Sul,BR-SUS:3102
BR-2400109,Macrorregião I,BR-SUS:2401
BR-2400307,Macrorregião I,BR-SUS:2401
BR-2401206,Macrorregião I,BR-SUS:2401
BR-2401404,Macrorregião I,BR-SUS:2401
BR-2401503,Macrorregião I,BR-SUS:2401
BR-2401602,Macrorregião I,BR-SUS:2401
BR-2401651,Macrorregião I,BR-SUS:2401
BR-2401701,Macrorregião I,BR-SUS:2401
BR-2401800,Macrorregião I,BR-SUS:2401
BR-2401859,Macrorregião I,BR-SUS:2401
BR-2401909,Macrorregião I,BR-SUS:2401
BR-2402006,Macrorregião I,BR-SUS:2401
BR-2402105,Macrorregião I,BR-SUS:2401
BR-2402204,Macrorregião I,BR-SUS:2401
BR-2402402,Macrorregião I,BR-SUS:2401
BR-2402600,Macrorregião I,BR-SUS:2401
BR-2402709,Macrorregião I,BR-SUS:2401
BR-2402808,Macrorregião I,BR-SUS:2401
BR-2403004,Macrorregião I,BR-SUS:2401
BR-2403103,Macrorregião I,BR-SUS:2401
BR-2403251,Macrorregião I,BR-SUS:2401
BR-2403400,Macrorregião I,BR-SUS:2401
BR-2403509,Macrorregião I,BR-SUS:2401
BR-2403608,Macrorregião I,BR-SUS:2401
BR-2403806,Macrorregião I,BR-SUS:2401
BR-2404101,Macrorregião I,BR-SUS:2401
BR-2404200,Macrorregião I,BR-SUS:2401
BR-2404507,Macrorregião I,BR-SUS:2401
BR-2404606,Macrorregião I,BR-SUS:2401
BR-2404804,Macrorregião I,BR-SUS:2401
BR-2405009,Macrorregião I,BR-SUS:2401
BR-2405108,Macrorregião I,BR-SUS:2401
BR-2405306,Macrorregião I,BR-SUS:2401
BR-2405405,Macrorregião I,BR-SUS:2401
BR-2405504,Macrorregião I,BR-SUS:2401
BR-2405603,Macrorregião I,BR-SUS:2401
BR-2405702,Macrorregião I,BR-SUS:2401
BR-2405801,Macrorregião I,BR-SUS:2401
BR-2406106,Macrorregião I,BR-SUS:2401
BR-2406155,Macrorregião I,BR-SUS:2401
BR-2406205,Macrorregião I,BR-SUS:2401
BR-2406304,Macrorregião I,BR-SUS:2401
BR-2406403,Macrorregião I,BR-SUS:2401
BR-2406502,Macrorregião I,BR-SUS:2401
BR-2406601,Macrorregião I,BR-SUS:2401
BR-2406700,Macrorregião I,BR-SUS:2401
BR-2406809,Macrorregião I,BR-SUS:2401
BR-2407104,Macrorregião I,BR-SUS:2401
BR-2407203,Macrorregião I,BR-SUS:2401
BR-2407500,Macrorregião I,BR-SUS:2401
BR-2407708,Macrorregião I,BR-SUS:2401
BR-2407807,Macrorregião I,BR-SUS:2401
BR-2407906,Macrorregião I,BR-SUS:2401
BR-2408102,Macrorregião I,BR-SUS:2401
BR-2408201,Macrorregião I,BR-SUS:2401
BR-2408300,Macrorregião I,BR-SUS:2401
BR-2408508,Macrorregião I,BR-SUS:2401
BR-2408805,Macrorregião I,BR-SUS:2401
BR-2408904,Macrorregião I,BR-SUS:2401
BR-2408953,Macrorregião I,BR-SUS:2401
BR-2409100,Macrorregião I,BR-SUS:2401
BR-2409209,Macrorregião I,BR-SUS:2401
BR-2409332,Macrorregião I,BR-SUS:2401
BR-2409506,Macrorregião I,BR-SUS:2401
BR-2409605,Macrorregião I,BR-SUS:2401
BR-2409704,Macrorregião I,BR-SUS:2401
BR-2409803,Macrorregião I,BR-SUS:2401
BR-2410108,Macrorregião I,BR-SUS:2401
BR-2410306,Macrorregião I,BR-SUS:2401
BR-2410405,Macrorregião I,BR-SUS:2401
BR-2410900,Macrorregião I,BR-SUS:2401
BR-2411106,Macrorregião I,BR-SUS:2401
BR-2411205,Macrorregião I,BR-SUS:2401
BR-2411403,Macrorregião I,BR-SUS:2401
BR-2411429,Macrorregião I,BR-SUS:2401
BR-2411502,Macrorregião I,BR-SUS:2401
BR-2411601,Macrorregião I,BR-SUS:2401
BR-2411700,Macrorregião I,BR-SUS:2401
BR-2411809,Macrorregião I,BR-SUS:2401
BR-2412005,Macrorregião I,BR-SUS:2401
BR-2412104,Macrorregião I,BR-SUS:2401
BR-2412203,Macrorregião I,BR-SUS:2401
BR-2412302,Macrorregião I,BR-SUS:2401
BR-2412401,Macrorregião I,BR-SUS:2401
BR-2412559,Macrorregião I,BR-SUS:2401
BR-2412609,Macrorregião I,BR-SUS:2401
BR-2412708,Macrorregião I,BR-SUS:2401
BR-2412906,Macrorregião I,BR-SUS:2401
BR-2413003,Macrorregião I,BR-SUS:2401
BR-2413102,Macrorregião I,BR-SUS:2401
BR-2413201,Macrorregião I,BR-SUS:2401
BR-2413300,Macrorregião I,BR-SUS:2401
BR-2413409,Macrorregião I,BR-SUS:2401
BR-2413508,Macrorregião I,BR-SUS:2401
BR-2413706,Macrorregião I,BR-SUS:2401
BR-2413904,Macrorregião I,BR-SUS:2401
BR-2414001,Macrorregião I,BR-SUS:2401
BR-2414159,Macrorregião I,BR-SUS:2401
BR-2414209,Macrorregião I,BR-SUS:2401
BR-2414308,Macrorregião I,BR-SUS:2401
BR-2414407,Macrorregião I,BR-SUS:2401
BR-2414704,Macrorregião I,BR-SUS:2401
BR-2414803,Macrorregião I,BR-SUS:2401
BR-2415008,Macrorregião I,BR-SUS:2401
BR-2400208,macrorregião II,BR-SUS:2402
BR-2400406,macrorregião II,BR-SUS:2402
BR-2400505,macrorregião II,BR-SUS:2402
BR-2400604,macrorregião II,BR-SUS:2402
BR-2400703,macrorregião II,BR-SUS:2402
BR-2400802,macrorregião II,BR-SUS:2402
BR-2400901,macrorregião II,BR-SUS:2402
BR-2401008,macrorregião II,BR-SUS:2402
BR-2401107,macrorregião II,BR-SUS:2402
BR-2401305,macrorregião II,BR-SUS:2402
BR-2401453,macrorregião II,BR-SUS:2402
BR-2402303,macrorregião II,BR-SUS:2402
BR-2402501,macrorregião II,BR-SUS:2402
BR-2402907,macrorregião II,BR-SUS:2402
BR-2403202,macrorregião II,BR-SUS:2402
BR-2403301,macrorregião II,BR-SUS:2402
BR-2403707,macrorregião II,BR-SUS:2402
BR-2403756,macrorregião II,BR-SUS:2402
BR-2403905,macrorregião II,BR-SUS:2402
BR-2404002,macrorregião II,BR-SUS:2402
BR-2404309,macrorregião II,BR-SUS:2402
BR-2404408,macrorregião II,BR-SUS:2402
BR-2404705,macrorregião II,BR-SUS:2402
BR-2404853,macrorregião II,BR-SUS:2402
BR-2404903,macrorregião II,BR-SUS:2402
BR-2405207,macrorregião II,BR-SUS:2402
BR-2405900,macrorregião II,BR-SUS:2402
BR-2406007,macrorregião II,BR-SUS:2402
BR-2406908,macrorregião II,BR-SUS:2402
BR-2407005,macrorregião II,BR-SUS:2402
BR-2407252,macrorregião II,BR-SUS:2402
BR-2407302,macrorregião II,BR-SUS:2402
BR-2407401,macrorregião II,BR-SUS:2402
BR-2407609,macrorregião II,BR-SUS:2402
BR-2408003,macrorregião II,BR-SUS:2402
BR-2408409,macrorregião II,BR-SUS:2402
BR-2408607,macrorregião II,BR-SUS:2402
BR-2408706,macrorregião II,BR-SUS:2402
BR-2409308,macrorregião II,BR-SUS:2402
BR-2409407,macrorregião II,BR-SUS:2402
BR-2409902,macrorregião II,BR-SUS:2402
BR-2410009,macrorregião II,BR-SUS:2402
BR-2410207,macrorregião II,BR-SUS:2402
BR-2410256,macrorregião II,BR-SUS:2402
BR-2410504,macrorregião II,BR-SUS:2402
BR-2410603,macrorregião II,BR-SUS:2402
BR-2410702,macrorregião II,BR-SUS:2402
BR-2410801,macrorregião II,BR-SUS:2402
BR-2411007,macrorregião II,BR-SUS:2402
BR-2411056,macrorregião II,BR-SUS:2402
BR-2411908,macrorregião II,BR-SUS:2402
BR-2412500,macrorregião II,BR-SUS:2402
BR-2412807,macrorregião II,BR-SUS:2402
BR-2413359,macrorregião II,BR-SUS:2402
BR-2413557,macrorregião II,BR-SUS:2402
BR-2413607,macrorregião II,BR-SUS:2402
BR-2413805,macrorregião II,BR-SUS:2402
BR-2414100,macrorregião II,BR-SUS:2402
BR-2414456,macrorregião II,BR-SUS:2402
BR-2414506,macrorregião II,BR-SUS:2402
BR-2414605,macrorregião II,BR-SUS:2402
BR-2414753,macrorregião II,BR-SUS:2402
BR-2414902,macrorregião II,BR-SUS:2402
BR-3300456,Macrorregião II,BR-SUS:3301
BR-3300506,Macrorregião II,BR-SUS:3301
BR-3300803,Macrorregião II,BR-SUS:3301
BR-3301108,Macrorregião II,BR-SUS:3301
BR-3301207,Macrorregião II,BR-SUS:3301
BR-3301504,Macrorregião II,BR-SUS:3301
BR-3301603,Macrorregião II,BR-SUS:3301
BR-3301702,Macrorregião II,BR-SUS:3301
BR-3301850,Macrorregião II,BR-SUS:3301
BR-3301900,Macrorregião II,BR-SUS:3301
BR-3302007,Macrorregião II,BR-SUS:3301
BR-3302270,Macrorregião II,BR-SUS:3301
BR-3302452,Macrorregião II,BR-SUS:3301
BR-3302502,Macrorregião II,BR-SUS:3301
BR-3302700,Macrorregião II,BR-SUS:3301
BR-3302858,Macrorregião II,BR-SUS:3301
BR-3303203,Macrorregião II,BR-SUS:3301
BR-3303302,Macrorregião II,BR-SUS:3301
BR-3303401,Macrorregião II,BR-SUS:3301
BR-3303500,Macrorregião II,BR-SUS:3301
BR-3303906,Macrorregião II,BR-SUS:3301
BR-3304144,Macrorregião II,BR-SUS:3301
BR-3304300,Macrorregião II,BR-SUS:3301
BR-3304557,Macrorregião II,BR-SUS:3301
BR-3304607,Macrorregião II,BR-SUS:3301
BR-3304904,Macrorregião II,BR-SUS:3301
BR-3305109,Macrorregião II,BR-SUS:3301
BR-3305158,Macrorregião II,BR-SUS:3301
BR-3305307,Macrorregião II,BR-SUS:3301
BR-3305554,Macrorregião II,BR-SUS:3301
BR-3305604,Macrorregião II,BR-SUS:3301
BR-3305703,Macrorregião II,BR-SUS:3301
BR-3305752,Macrorregião II,BR-SUS:3301
BR-3305802,Macrorregião II,BR-SUS:3301
BR-3305901,Macrorregião II,BR-SUS:3301
BR-2500304,Macrorregião II - Campina Grande,BR-SUS:2501
BR-2500403,Macrorregião II - Campina Grande,BR-SUS:2501
BR-2500536,Macrorregião II - Campina Grande,BR-SUS:2501
BR-2500577,Macrorregião II - Campina Grande,BR-SUS:2501
BR-2500734,Macrorregião II - Campina Grande,BR-SUS:2501
BR-2500908,Macrorregião II - Campina Grande,BR-SUS:2501
BR-2501104,Macrorregião II - Campina Grande,BR-SUS:2501
BR-2501203,Macrorregião II - Campina Grande,BR-SUS:2501
BR-2501302,Macrorregião II - Campina Grande,BR-SUS:2501
BR-2501351,Macrorregião II - Campina Grande,BR-SUS:2501
BR-2501534,Macrorregião II - Campina Grande,BR-SUS:2501
BR-2501575,Macrorregião II - Campina Grande,BR-SUS:2501
BR-2501609,Macrorregião II - Campina Grande,BR-SUS:2501
BR-2501708,Macrorregião II - Campina Grande,BR-SUS:2501
BR-2502151,Macrorregião II - Campina Grande,BR-SUS:2501
BR-2502508,Macrorregião II - Campina Grande,BR-SUS:2501
BR-2503100,Macrorregião II - Campina Grande,BR-SUS:2501
BR-2503902,Macrorregião II - Campina Grande,BR-SUS:2501
BR-2504009,Macrorregião II - Campina Grande,BR-SUS:2501
BR-2504074,Macrorregião II - Campina Grande,BR-SUS:2501
BR-2504355,Macrorregião II - Campina Grande,BR-SUS:2501
